Poster,Title,Year,Certificate,Duration (min),Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review
"https://m.media-amazon.com/images/M/MV5BYWI4MTVlM2UtNTEzZC00MjdiLWE4ZjItNTZmM2U2NjUzNzI1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Nightbreed,2011.0,Not Rated,102.0,"Action, Fantasy, Horror",6.5,40.0,Clive Barker,"Craig Sheffer, David Cronenberg, Anne Bobby, Charles Haid","26,471","A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy.",135,"Sliced and diced by the studio, directors cut to come?","I was peeved that the best make-up academy award went to Dick Tracy, a horrible film with horrible make-up. The Nightbreed (based on the better titled ""Cabal"" novella) look terrific, the acting is excellent and David Chroneburg makes for a truly creepy and terrific antagonist.The plot focus's on Aaron Boone, who has recurring nightmares about a society of monsters living under a cemetery. Is he making it up or are they real and calling to him? His Pyschologist (Chroneburg) convinces him he's a murderer, a slayer of families.Troubled and suicidal, Boone seeks refuge in Midian but the monsters don't want him at first. He is also tracked by his girlfriend, Lori who refuses to give up on him even after he dies and comes back cold and monstrous.But Decker isn't about to let Boone continue on. He raises the locals on an all out assault on Midian, like a holy war in gods name led by the devil.Barkers themes of misunderstood monsters may come from his experiences as a homosexual male, but they are always strong and honest. Nightbreed turns the genre on it's head. The monsters are just trying to survive and want to be left alone, but man is hunting them.A 20+ minute longer cut was originally submitted by Barker, but the studio chopped it into this fractured masterpiece. Barker is hard at work trying to locate the missing footage for a directors cut release. Until then, this version will have to do."
"https://m.media-amazon.com/images/M/MV5BYWU1ZDc0YjMtNjFhYS00NGZiLTk2MzgtNmU0Mzk3ZjdkMTA2XkEyXkFqcGdeQXVyNDE0OTU3NDY@._V1_UY209_CR0,0,140,209_AL_.jpg",Peeping Tom,2007.0,,101.0,"Drama, Horror, Thriller",7.6,,Michael Powell,"Karlheinz Böhm, Anna Massey, Moira Shearer, Maxine Audley","39,377","A young man murders women, using a movie camera to film their dying expressions of terror.",160,"Notorious murder thriller which was years ahead of its time, and resulted in the downfall of its great director.","To understand the stir that Peeping Tom caused when it was released in 1960, you need to think about what audiences at that time were accustomed to when they went to the cinema. Innocent love stories, historical epics, action-packed westerns and colourful musicals were the staple cinematic diet of the time, certainly not dark, disturbing and intensely violent murder thrillers like this. What probably unsettled contemporary film-goers even more was the fact that a film of this kind could come from a much-loved and revered director like Michael Powell. In modern times, the equivalent would be if Steven Spielberg were to make a graphic and reviled film about paedophilia or bestiality, consequently never being allowed to stand behind a movie camera again. When Peeping Tom hit the big screen, it was rejected by the public and crucified by the critics, and left Powell's hitherto glorious career in ruin.A film cameraman, Mark Lewis (Karl Boehm), displays psychotic tendencies as he murders women with a spiked tripod attached to the bottom of his camera, capturing on celluloid their final screams of agony. It is revealed that when he was a child, Mark was used as a guinea pig by his father (Michael Powell) in a series of psychoanalytical experiments about the symptoms of fear. Among other things, Mark's delightful dad would wake him throughout the night and shine lights in his eyes, drop lizards into his bed, and on one occasion even forced him to pose for photographs next to the dead body of his mother. As a result, Mark has an unhealthy obsession with fear and, in particular, the expression that people have on their face during moments of fear.Peeping Tom is one of the few films that still has the power to shock all these years on. Psycho, released roughly at the same time, is still a great film but its shock value has been diminished by years of repeat viewings and increasing permissiveness in the cinema. But Peeping Tom is an altogether more disturbing piece of work. Boehm is excellent as the killer whose entire outlook has been skewed by his father's experiments. Also impressive is Anna Massey as the killer's fragile and unsuspecting fiancée. Powell directs the film brilliantly, using bold and dazzling colours to disguise the horrific atrocities that punctuate his film. It is understandable that the film was met with revulsion and rejection at that time, but in retrospect it is a film of real importance and power. In a 21st century world bombarded and desensitised by harrowing images on the news and in the movies, the theme of losing one's grasp on what is and isn't morally acceptable is more pertinent than ever. This is not easy viewing, but it IS essential viewing."
"https://m.media-amazon.com/images/M/MV5BMTc4NjYyMzQ5MV5BMl5BanBnXkFtZTcwNjE5Mjc3NA@@._V1_UY209_CR1,0,140,209_AL_.jpg",Red Riding Hood,2024.0,PG-13,100.0,"Fantasy, Horror, Mystery",5.4,29.0,Catherine Hardwicke,"Amanda Seyfried, Lukas Haas, Gary Oldman, Billy Burke","115,867","Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure.",247,"Tries to be too many things, fails at all of them","You'd be hard pressed to find a better example of a film ruined by trying to be too many things to too many people than Red Riding Hood, which opens Friday and, by all rights, should close Saturday.The most obvious audience Hood hopes to attract is fans of the Twilight film series, snagging the director of the first film, Catherine Hardwicke, and refashioning the Little Red Riding Hood folk tale into, in a remarkably halfhearted way, a love triangle between three extraordinarily uninteresting characters. (If all three had been eaten by the wolf in the first act, we might have been onto something.)What's weird about Hood, which inexplicably counts Leonardo DiCaprio as one of its producers (stick to swimming in icy water, Leo), is that this romantic angle is not its main thrust. It doesn't have a main thrust.In fact, for a supposedly sexier take on a classic folk tale, it's in desperate need of thrust in general.It flits around the idea of being a more adult folk tale but never commits. It throws in a bit of (pretty bad) CGI werewolf attack action from time to time, but it's nowhere near violent or bloody enough (it's PG-13) to interest action or horror fans. It has moments of campy fun, specifically every second Gary Oldman appears as a sinister Cardinal Richelieu-type character, but other scenes are played ridiculously straight.Perhaps the film's biggest mistake — and that's saying something — is structuring itself like a Scream film. The Big Bad Wolf is indeed a werewolf, and our sweet little Red (named Valerie, played by Amanda Seyfried) has to figure out which of her fellow villagers turns into a beast when the moon is full. Is it her forbidden love, the dull as dishwater Peter (Shiloh Fernandez), who presumably equates to the hunter of the folk tale? Or is it the man she's been arranged to marry, the somehow even duller Henry (Max Irons)? Or is it one the other remarkably dull villagers? And given how dull Valerie is, who the hell really cares?On looks alone, Seyfried perhaps is perfectly cast as Red, considering Christina Ricci might be a bit too old for the role. Seyfried's pristine, alabaster skin and enormous eyes give Red just the right look, but every time she opens her mouth you're begging for that werewolf to put her out of our misery.To be fair, no actor could be expected to excel given the cheesy dialogue and Hardwicke's uninspired direction; solid veterans such as Virginia Madsen, Julie Christie and Lukas Haas struggle to make an impression, with Christie holding up the best. As Red's father, Billy Burke seems more zoned out than James Franco at the Oscars, suggesting he's only here for one more Twilight connection.Only Oldman acquits himself well, simply because he treats the film as the campfest it should have been from the opening credits. He's acting in an entirely different movie, a Sam Raimi romp like Army of Darkness or Drag Me to Hell, and Red Riding Hood briefly becomes almost fun during Oldman's most animated scenes.The film doesn't even look that great in a technical sense: The exteriors look fake, all clearly shot on soundstages, and not fake in an intentional ""this is a dreamy heightened reality, because this is a folk tale"" way. They look fake in a ""we really suck at our jobs"" way.Red Riding Hood is pretending to be a darker, more adult take on the folk tale, but it's hardly the first: Neil Jordan mined the territory in 1984 with the R-rated The Company of Wolves, focusing more on sexual metaphors and heavy werewolf action. It wasn't great, but at least it knew what it wanted to be. Red Riding Hood tries to be a little bit of everything, but ultimately it succeeds only in being a tedious mess."
"https://m.media-amazon.com/images/M/MV5BMzMzODg5MDk4OV5BMl5BanBnXkFtZTYwNTM0Nzc3._V1_UY209_CR0,0,140,209_AL_.jpg",Eight Legged Freaks,2024.0,UA,99.0,"Action, Adventure, Comedy",5.5,53.0,Ellory Elkayem,"David Arquette, Kari Wuhrer, Scott Terra, Scarlett Johansson","60,281",Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.,306,I'm Shocked This Turned Out So Good!,"The only way I gave this a look was that someone loaned it to me for free. I now own it! This looked like it would be a stupid movie, and it some scenes it certainly was, but it was so entertaining that I know I will watch this a number of times.This is a 1950s-type sci-fi flick with modern-day special effects. In fact, if you liked ""Them!"" you'll get a big kick of out of this film. The difference is the much- better special-effects but some low-grade attitudes and some profanity. The characters are dumb but they were dumb in the '50s, too.The story starts off a bit slow but once the overgrown spiders emerge, the film goes full bore and gets extremely entertaining. It's almost too much action. One needs a break! By the end, you're glad it's over. Thus, if they had chopped 5-10 minutes off this, it would have been much better. Nonetheless, it's a fun ride with some genuinely scary parts and some humor, too. Since ""entertainment"" is the name of the game, this gets 8 stars even though it's lower-grade material.It flat-out entertains."
"https://m.media-amazon.com/images/M/MV5BNTM3OWMwODQtNzk5Ny00MWYyLWJhM2QtMTBmMDA5ZWFlMDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR8,0,140,209_AL_.jpg",Shivers,1995.0,Not Rated,87.0,"Horror, Sci-Fi",6.3,58.0,David Cronenberg,"Paul Hampton, Joe Silver, Lynn Lowry, Allan Kolman","23,641","The residents of a suburban high-rise apartment building are being infected by a strain of parasites that turn them into mindless, sex-crazed fiends out to infect others by the slightest sexual contact.",115,Cronenberg's Impressive Feature Debut,"Shivers(1975) is a fascinating first film especially for a person who was learning to direct professionly on the job.  An interesting part about this movie is that Cronenberg did Shivers(1975) without having a clue of what people in the film crew does or containing knowledge of film terms.  The fact that he made a cult classic is a testament to his potential at the time to be an excellent movie maker.  Shivers is basically the first horror film made in Canada as far as I know and David Cronenberg was the first director to open the flood gates for the horror film in Canada.
This motion picture mixes together the erotic with the zombie genre made famous by George Romero in 1968.  In fact, there are many references to the zombie classic Night of the Living Dead. The movie is about parasites who enters people's bodies and turn them into sex maniacs.  It dares to break many sexual taboos that many film makers would be afraid to explore.
Shivers would provide a starting point for some themes that David Cronenberg would explore in later films like Rabid(1977), The Brood(1979), Scanners(1981), Videodrome(1983), The Fly(1986), Dead Ringers(1988), and Crash(1997).  The two themes are disease as the transformation of the body into the next state of evolution for the human being and the other theme of the outsider who does not understand why they are so different from other people.  Barbara Stelle provided the movie with many memorable moments especially the infamous ""bath tub"" scene.  It is a groundbreaking movie because it would become a source of many movie directors for the next two decades.
One great scene is the ""bath tub"" scene which is a classic example of building up suspense until the final moment when the scene ends.  Another excellent scene is when the protagonist tries to escape outside and he goes back in as swarms of Sex zombies go chasing after him.  I consider this movie the beginning of a trilogy I call the 'sexual evolution'  trilogy. The trilogy starts out with Shivers(1975), continues with Videodrome(1983), and finishes with Crash(1997).
Shivers(1975) would be a major influence for the scifi-action thriller The Hidden(1987), especially with the idea of a parasite entering a person's body and changing their entire personal behavior. Also influenced by Shivers were the Alien series(especially Alien(1979) which was made four years after Cronenberg's directioral debut) and there are a couple of examples of this influence.  First, the two movies involve parasites who go in and put out of a person's body as well as having acid for blood.  Second, They both take place in an isolated and high placed area with Alien(1979) taking place on a spaceship in the middle of nowhere and Shivers(1975) takes place on a apartment complex called the Skyliner Towers on the middle of an island that is isolated from the rest of Canada."
"https://m.media-amazon.com/images/M/MV5BMTI2NTA1ODEyOF5BMl5BanBnXkFtZTcwNjc3MjY3MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Mirrors,1995.0,A,110.0,"Horror, Mystery",6.1,35.0,Alexandre Aja,"Kiefer Sutherland, Paula Patton, Amy Smart, Cameron Boyce","113,830",An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,190,Boo!,"These days, at over $10 per movie ticket, the question I most ask when I go to these review boards is...was it worth it? The answer to that question depends upon how effectively the movie brings its genre across to the audience...the interesting plots, the action sequences, the drama. Yes, perhaps I've seen the movie's take on these things before, but to me the movie's worth is defined by the movies own merits, not necessarily the merits of what preceded it...We have I think all seen variants of what Mirrors is about, yet I still recommend it. I found it to be atmospheric and suspenseful (with some gore, one effect in particular will probably make your jaw twitch for the remainder of the movie), although the suspense wears off once certain things are revealed about 3/4 of the way through the movie. The atmosphere remains intact however, and the ending of the movie delivers an unexpected twist that brings the movie full circle. While I'm not likely to see it a second time, I found a single viewing to be a worthy investment of my time and my $10.50...."
"https://m.media-amazon.com/images/M/MV5BNzU1MDI1NDM1NF5BMl5BanBnXkFtZTcwMzU5OTkyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Land of the Dead,1945.0,A,93.0,"Horror, Sci-Fi, Thriller",6.2,71.0,George A. Romero,"John Leguizamo, Asia Argento, Simon Baker, Dennis Hopper","100,899","The living dead have taken over the world, and the last humans live in a walled city to protect themselves as they come to grips with the situation.",492,Great zombie movie!,"I've just arrived from CineVegas at The Palms where Romero got a vanguard award. I've never seen a zombie movie, so I thought I'd check this one out. Anyway I'm a bit tired, but all I can say is WOW. This film rocked! The gore was awesome. There was some cringe-worthy stuff, one instance I remember is there's this chick with a belly button ring who gets attacked,and yeah... imagine what happens next. Also, this film was FUNNY! The audience just gobbled up all the violence and gore. As the previous poster mention Dennis Hopper was just excellent and the way he handled getting rid of one of his assistants was the funniest part in the movie. All in all, this movie exceeded my expectations and was money well spent."
"https://m.media-amazon.com/images/M/MV5BNjc0NjUyNzg3MF5BMl5BanBnXkFtZTYwODMxOTM3._V1_UY209_CR0,0,140,209_AL_.jpg",Saw IV,1945.0,R,93.0,"Horror, Mystery, Thriller",5.9,36.0,Darren Lynn Bousman,"Tobin Bell, Scott Patterson, Louis Ferreira, Costas Mandylor","165,066","Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",254,The SAW Franchise finally descends into absurdity.,"Jigsaw is dead, but his game is far from over. A detective is on the hunt for clues around the city, in which he must act in the same manner as Jigsaw with the victims he finds. He must do this in order to find the location of two of his colleagues and save them.It's easy to see how the SAW franchise, as it is now called, is turning into the same mess that struck Friday the 13th, Halloween and Nightmare On Elm Street. The story is over, but the cash flow still has some juice in it. In this installment Jigsaw is dead, but his cruel game continues. How you might ask? Well, if I were to explain that, it would ruin the film, but it's hard to review this film without leaking something.The original SAW redefined the horror genre, so much so that there are now countless imitators. It packed the goods in gore and a shocking twist at the end. The sequel, which really was not needed, tried to capitalize on the same system. It failed. Yet still made boatloads of money. Hence the 3rd, and this film and of course the next one. SAW IV becomes a parody of itself, unintentionally mind you. It tries to re-capture the essence of the original from plot points to the twist, which is a staple in the series now. Why SAW IV doesn't work as well as it wants to, is because it's far too confusing and doesn't satisfy it's audience, instead it leaves more holes, that will be filled in by it's sequel, much like how this one filled in some from the 3rd.SAW IV answers the questions, such as who the blonde woman was in Jigsaw's dreams and why he covered the tape in wax. Yet leaves out other things, specifically what the letter said to Amanda. It could have easily been explained, but they wanted to leave as much story as possible to continue this franchise, which should have been over at 1 and could have been wrapped up completely with 3. This leaves the audience confused, as well as angry. When the final credits rolled up I sat back in my chair and asked myself if they really answered anything as to why it ended the way it didit doesn't. It throws in that twist that is expected, but doesn't bother to explain it. I guess we have to wait another year to find out why things happened the way they did.SAW IV is gory, probably the worst out of all of them, but not quite as nerve flinching as the others. It doesn't have any scenes that make you squirm in your seat like when Dr. Gordon saws off his foot, or when Amanda falls into the pit full of needles, or even when Detective Matthews smashes hiss foot with the toilet cover. Those small things are the ones that get the audience; this film simply shows the bloody entrails of people.I will give credit to where it's due. The film stays consistent with the others and I applause the actors and writers for continuing certain characters through out the entire series. It gives fans goose bumps when they see a familiar face. Also, the twist, which fails in comparison to the first two but it better then the third, is adequate. In fact there is more then one twist. We also get some more background history on Jigsaw, who he was before he became a psychopath. A little hint as to why as well. We can't connect to any of these characters. Characters from the previous films that show up here, have very little screen time and are killed off. Why have them survive through all this stuff just to kill them off. It cheapens the films in which we root for them to live; we know their fate in the end. There may have been characters that you cared for in previous installments that were trapped in Jigsaw's game, this time around, unless you knew them from before, we know their fate, we know we don't care.The ending will confuse the hell out of a lot of people; I had to take a minute to figure it out myself. Maybe because it was really well written, or horrible executed, I haven't decided yet. I found myself sitting there with a confused look across my face, wanting more, not simply because I wanted more, but because the film needed more. The film has a lot of stuff going on, it's not to know who' who, who's dead, what's going on where and so on.If you've missed one film in the series, you will most likely be lost in this film. It asks you, as do the others, to pay attention to the previous films. I really enjoy that; it asks the audience to think a little bit, which is usually missing from horror films these days. It's a tad better then the second and third, but falls apart near the end. This time around we can't seem to care for the guy whose trapped in Jigsaw's mind game. We've come to expect the unexpected, we've comes to be grossed out. Have the makers of this series run their course? Well, after the next film, to tie everything up, I hope the answer is yes. The first is still the best and I cannot imagine the next one being any better."
"https://m.media-amazon.com/images/M/MV5BMTRiMGFjMmMtYTUzOS00N2U4LWJjZDQtNjFjNjg4MTg4YTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Hellraiser III: Hell on Earth,1955.0,A,97.0,Horror,5.5,50.0,Anthony Hickox,"Terry Farrell, Doug Bradley, Kevin Bernhardt, Lawrence Mortorff","35,111",An investigative reporter must send the newly unbound Pinhead and his legions back to Hell.,160,The Worst of the First Three,"I have yet to see Bloodline or Inferno, but Hell on Earth is the worst of the first three Hellraiser movies. It lacks both the wit and the sheer terror of the first two films. What's more, it breaks the rules established in the previous Hellraiser films (that is, Cenobites cannot harm the truly innocent, the Cenobites can be summoned or banished by the box, and so on). And while Pinhead actually spoke very little in the first two films, in Hell on Earth he is downright talky. Unfortunately, only a few of his lines are very memorable. It is unfortunate that Clive Barker did not have more to do with this movie (he wrote and directed the first and wrote the story for the second), as it might have turned out much better."
"https://m.media-amazon.com/images/M/MV5BMTI0MzI5MTY1OV5BMl5BanBnXkFtZTcwMzU4MjYzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Feast,1985.0,R,95.0,"Action, Comedy, Horror",6.2,43.0,John Gulager,"Navi Rawat, Krista Allen, Balthazar Getty, Judah Friedlander","33,890",Patrons locked inside a bar are forced to fight monsters.,224,Kicks butt for a million bucks!,"Saw this film at the International Horror & Sci-Fi Festival in Tempe, Arizona last night. This is the first film that I have seen from the ""Project Greenlight"" series. Since the film was made for only a million bucks, I expected ""Feast"" to be loaded with lots of things that would show that it was shot on a low budget. Well, there wasn't any CGI special effects and 99% of this film was shot inside the bar, but other than that, I didn't feel anything else was compromised that would affect the quality of the film. In fact, this film kicks more butt than most multi-million dollar horror and sci-fi flicks! ""Feast"" takes place inside a bar in the middle of the California desert. At one moment, a bloodied man shows up with a dead creature in his hand. He says there are four of them, he doesn't know what they are or where they came from, except that they devour and kill anybody they see. Within minutes, the creatures suddenly show up, the carnage begins and all hell breaks loose.What I liked most about this film was the comical intros for all the lead characters: ""hero"", ""loser"", ""expects nothing in life"" etc.Director John Gulager and one of the writers, Marcus Dunstan, chatted with the audience after the screening. According to John, the film was scheduled for a January 2006 release. Unfortunately, the turmoil at the film's distributors has put ""Feast"" on the shelf at least for now. Hopefully, something could be done to get this film out to the public, word of mouth is already out and ""Feast"" stands to make millions at the box office."
"https://m.media-amazon.com/images/M/MV5BNTk4YjVlNjUtMTFhZC00YmUxLWFhZDktODE0OWIzMmNiYzY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",They,2002.0,PG-13,89.0,"Horror, Mystery, Thriller",4.8,31.0,Robert Harmon,"Laura Regan, Marc Blucas, Ethan Embry, Dagmara Dominczyk","13,821",A psychology student finds all her childhood fears and phobias becoming real after a traumatic event.,234,Quality Horror,"This is a great horror movie, it had my girlfriend hiding behind the couch all the way through, and to be fair it had me flinching at the horrible dark lurking monsters as well! The movie itself lets the viewer use their own imagination as to what these monsters actually look like..you'll find yourself squinting trying to make out 'what the hell is that!?' A very simple storyline which does its job well. I found myself questioning 'has she gone mad? or is she truly in danger from these monsters?' only to the very end do you find the answer. The story lasts about 1hr and 30mins and fits everything in nicely. I recommend this film to anyone with a good imagination.. Best watched with the Boy/Girlfriend... Seems as though a sequel is on the way!?"
"https://m.media-amazon.com/images/M/MV5BNTFjOTFlMzMtYWIyZi00YmQzLWEyMGMtYzJjY2M1MDY1NjkyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",Silver Bullet,2002.0,A,95.0,Horror,6.4,26.0,Daniel Attias,"Gary Busey, Everett McGill, Corey Haim, Megan Follows","31,570","In a small town, brutal killings start to plague the close knit community. Marty Coslaw, a paraplegic boy, is convinced the murders are the doings of a werewolf.",151,Once Bitten...Somewhat Smitten,"Although there are many reasons why this film is a far cry from excellence, Silver Bullet is, at the very least, very entertaining.  The film chronicles how a werewolf has been killing off various people in a small town.  A young boy in a wheelchair discovers who the werewolf is, and then must prepare with his sister and crazy, dead-beat uncle to meet the wolfman when the moon is full on a Halloween evening.  The film's plot really tests your suspension of disbelief, but the characters, the acting, and the direction are all done in a very likable style with a generous dose of humour.  Corey Haim plays the youth very nicely, as he rides up and down the streets in a souped-up wheelchair(?).  Gary Busey gives a fine performance as his uncle. The killings are fairly brutal, and the special effects are not too bad. The film is a lot of fun, and even though you will know who is the wolfman long before you should know....the film zips along with an energetic, entertaining pace."
"https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Mute Witness,2017.0,R,95.0,"Crime, Horror, Thriller",6.7,,Anthony Waller,"Marina Zudina, Fay Ripley, Evan Richards, Oleg Yankovskiy","6,754","A mute make-up artist working on a slasher movie being shot in Moscow, is locked in the studio after hours. While there, she witnesses a brutal murder, and must escape capture.",62,How does a movie that starts off so well conclude so horribly?,"** 1/2 out of ****For the better part of an hour, Mute Witness is a first-rate thriller. So good, in fact, it was quickly becoming one of my genre favorites. Good premise, great direction, mostly terrific acting, smart writing, this one had it all. That is until just a bit past the one-hour mark, when the film suddenly makes a mind-boggling idiotic decision to change the tone and approach of the material, and it all devolves into a cheesy mess that left a sour taste in my mouth. This is the perfect example of a would-be great film that's merely recommendable thanks to an awful finish.Billy Hughes (Marina Zudina) is the make-up artist for a cheesy slasher flick being filmed in Russia. A quick intro shows us that she may be mute, but she's pretty good at her job, which she may have also gotten because her sister is married to the director. After shooting for the day is wrapped up, Billy stays behind and is accidentally locked inside the soundstage. Waiting for help to arrive, she stumbles upon two of the film's crew members shooting a porno film, which quickly becomes a snuff piece. After a fairly amusing opening scene and an effective set-up of the characters, Mute Witness kicks into full throttle quickly. Immediately after Billy witnesses the murder, we get one of the more suspenseful extended setpieces I've ever seen. These fifteen minutes consist of Billy creeping around the soundstage, desperately trying to avoid those crew members she just witnessed. It's a genuine breathtaking, edge-of-the-seat sequence, quite possibly the movie's highlight.But the fun's not over. A little over halfway through the picture, we get another great stalk-and-slash sequence inside Billy's apartment. You even get to see cutie Marina Zudina fully nude, in some of the more gratuitous bits of flesh baring I've seen in a while (she has a great-looking butt), not that I'm really complaining. Zudina is probably the best thing about the film, she's not only extremely cute, but also smart and likable, a quick thinker who evades her attackers not because she's physically stronger or faster, but because she's smarter. (spoilers) While I figured the film couldn't possibly keep the momentum up, I wasn't expecting such a sharp turn of events, either. The film suddenly goes from edgy thriller to a cheesy spy film, packed with silly and predictable double-crosses and plot twists. The simplicity and stark atmosphere of the first hour is gone. The number of villains is bloated from two scary individuals to what is apparently the entire Russian mafia. The introduction of the undercover cop robs the movie of its key strength. The fun of the plot was watching Billy outthink and outsmart her attackers by herself. Bringing this guy into the mix shoves her into almost a supporting role and virtually reduces her to a mere sidekick/damsel in distress. Possibly worst of all is the decision to place Billy's sister and her husband into the thick of the action. I don't think I've ever seen such an extreme case of two characters who I initially liked that come to annoy me so much by the climax. These two are made into bumbling fools, they've basically become the film's comic relief. Attempts at humor include them accidentally killing the bad guys, dropping bullets in crucial situations, and generally acting as clumsy as possible but still somehow not getting themselves killed in the process. Director Anthony Waller had such a firm handle of the movie's pace and tone that I find it hard to believe he'd suddenly undo all his solid work in an instant. But the film's downward spiral is entirely his fault, the man wrote and directed the picture. He should have just stuck with what worked. But the first 2/3's are so much fun, it's worth recommending to thriller fans."
"https://m.media-amazon.com/images/M/MV5BZTA1Zjc4MGQtYWZhOS00MTg4LWE1ZWItZTE5OWUxZDMwMGY1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Suspect Zero,2003.0,R,99.0,"Crime, Horror, Mystery",5.8,37.0,E. Elias Merhige,"Aaron Eckhart, Ben Kingsley, Carrie-Anne Moss, Harry Lennix","21,254",A mysterious serial killer is preying on other serial killers and one FBI agent suspects there may be more to the vigilante than the obvious characteristics.,117,The kind of film that might have you stay awake when viewed on HBO at 2:30 in the morning,"Suspect Zero, a new mystery/horror/thriller/detective-FBI film, tries to make a lot of twists and turns in telling a story that is perhaps all-too-simple at the core. While the acting is fair by the leads (Kingsley, as a man who may or may not be the suspect, plays a tortured soul better than anyone I can think of; Eckhardt and Moss are credible if maybe mis-matched), the script is something of a turn-off. Sometimes it just doesn't make sense, despite a cameo from Robert Towne (uncredited on this site) as a professor who tries to give a little explaining to the FBI agent played by Eckhardt. It's not that the idea of it isn't bad, but it doesn't engage a viewer in a way other thrillers can.What the film has going for it is the direction. This is E. Elias Merhige's third film after his impenetrable art-house film Begotten (arguably one of the most pretentious, deranged, if unique debuts of the 90's) and small success Shadow of a Vampire (a film that gave Malkovich and Dafoe excellent screen time as silent film icons). The style is more than flamboyant- it's madness. Merhige tries his best to get inside the atmosphere that this killer and it's tracker(s) are in, and he succeeds by almost trying too hard. It reminded me of a kind of avant-garde approach to directing one of those HBO thrillers you might catch late at night. While he doesn't do a job as memorable as 'Shadow', and outside of Kingsley and maybe Eckhardt doesn't elicit very good acting, him and Michael (Raging Bull/Taxi Driver) Chapman bring out a technical aspect with tints and angles and shots that aren't too diverting. It's the kind of film that misses the mark of great, twisted, FBI-serial killer murder mysteries, and I would not seek it out to rent, but it didn't leave too sour of a taste in my mouth, and I didn't want to walk out of it midway either. It's average fare that could've been better, could've been a lot worse. (strong) C"
"https://m.media-amazon.com/images/M/MV5BNzc5MTBmMTYtYmUwMi00YTNjLThjNTAtOGI4ZjZmNTVkZjRiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Hellbound: Hellraiser II,2022.0,A,97.0,"Horror, Thriller",6.4,41.0,Tony Randel,"Doug Bradley, Ashley Laurence, Clare Higgins, Kenneth Cranham","56,247","Kirsty is brought to an institution after the horrible events ofHellraiser(1987), where the occult-obsessive head doctor resurrects Julia and unleashes the Cenobites and their demonic underworld.",178,"All time fav. Beautiful, visceral, multi-layered and vaguely erotic.","Clive Barker is still the king. He brings us to a world where monsters have politics, the 5 senses rule, and we sometimes question whether our pre-notions of pain are as accurate as we think. The Hellraiser series is a lush, nightmarish, subliminal journey into human desire, masochism, mythos and madness. Pinhead is not so much the generic, evil antagtonist as he is a source of comfort and logic sometimes. Clive Barker has often toyed with our preconceptions that all ""monsters"" must be blindly destructive brutes, as opposed to the endearingly rational and decidedly intelligent Cenobites. Perhaps the fact that I have Cenobites tattooed makes me biased;) But it's still a unique piece with gorgeous imagery (to some.) Angels to some, demons to others... If you haven't seen Hellraiser 1 and 2 (the rest are not so great IMHO)...you must!"
