film_title,scene_index,heading,characters,dialogue_lines,dialogue_words,dialogue_q_rate,dialogue_excl_rate
Hellboy_Unknown,63,EXT. TENEMENT COURTYARD - STEPS - DAY,Liz|Mother,3,22,0.0,0.67
Hellboy_Unknown,64,INT. BELLAMIE MENTAL HOSPITAL - SECURITY ROOM - NIGHT,ORDERLY,1,4,0.0,0.0
Hellboy_Unknown,65,INT. HELLBOY'S DEN - DAY,HELLBOY|BROOM|MYERS,8,104,0.25,0.125
Hellboy_Unknown,66,INT. BELLAMIE MENTAL HOSPITAL - MAX. SECURITY WING - DAY,MYERS|DR. MARSH,3,56,0.0,0.0
Hellboy_Unknown,67,INT. BELLAMIE MENTAL HOSPITAL - PADDED CELL - DAY,MYERS|LIZ,8,92,0.25,0.125
Hellboy_Unknown,68,INT. BEAM TUNNEL AREA - BENJAMIN INSTITUTE - DAY,Clay|Moss|Quarry|Hellboy|Abe,0,0,0.0,0.0
Hellboy_Unknown,69,INT. STORAGE ROOM - DAY,Quarry|Abe|Clay|Hellboy,5,85,0.0,0.0
Hellboy_Unknown,70,INT. (SET/LOCATION BUILT SUGAR FACTORY) FURNACE ROOM - DAY,Kroenen|Hellboy,0,0,0.0,0.0
Hellboy_Unknown,71,INT. ABANDONED SHOWER ROOM (SET) - DAY,Abe|Hellboy,1,18,0.0,0.0
Hellboy_Unknown,72,INT. ABANDONED SHOWER ROOM (SET) - DAY,Hellboy|Abe,4,56,0.25,0.0
Hellboy_Unknown,73,INT. ABANDONED SHOWER ROOM (SET) - DAY,Hellboy|Clay,5,56,0.2,0.2
Hellboy_Unknown,74,INT. UNDERWATER CHAMBER 2 (LOCATION R. WAREHOUSE) - DAY,Abe,2,20,0.0,0.0
Hellboy_Unknown,75,INT. (LOCATION/BUILT SUGAR FACTORY) FURNACE ROOM - DAY,Hellboy,2,24,0.0,0.5
Hellboy_Unknown,76,INT. SUBWAY PLATFORM STATION - DAY,Hellboy|Sammael|Bystanders,5,36,0.0,0.2
Hellboy_Unknown,77,INT. BEAM-SUPPORTED UNDERGROUND TUNNEL/ STORAGE ROOM - DAY,Quarry|Moss,3,22,0.33,0.0
Hellboy_Unknown,78,INT. CENTER OF THE TUNNEL LABYRINTH (SET) - DAY,Clay|Kroenen,2,20,0.0,0.0
Hellboy_Unknown,79,INT. CENTER OF THE TUNNEL LABYRINTH (SET),Clay|Kroenen|Hellboy,0,0,0.0,0.0
Hellboy_Unknown,80,INT. TAXI CAB (MOVING) / EXT. BPRD ADJACENT AVENUE - DAY,LIZ|MYERS|DRIVER,8,66,0.125,0.375
Hellboy_Unknown,81,INT. B.P.R.D. MEDICAL BAY - DAY,HELLBOY|MANNING,8,85,0.25,0.125
Hellboy_Unknown,82,INT. B.P.R.D. - MAIN HALL AREA - DAY,LIZ|MYERS|BROOM|MANNING|HELLBOY,8,83,0.125,0.375
Hellboy_Unknown,83,INT. B.P.R.D. - LIZ'S ROOM - DAY,LIZ|MYERS,4,36,0.0,0.0
Hellboy_Unknown,84,INT. HELLBOY'S DEN - DUSK,Hellboy|Myers|Liz,15,134,0.267,0.067
Hellboy_Unknown,85,INT. B.D.R.P. MEDICAL BAY - NIGHT,Broom|Kroenen,5,66,0.0,0.0
Hellboy_Unknown,86,EXT. NEWARK N.J. STREETS - NIGHT,Liz|Myers,10,92,0.1,0.0
Hellboy_Unknown,87,EXT. ROOFTOP - NIGHT,Hellboy|Liz|Myers,5,38,0.0,0.0
Hellboy_Unknown,88,EXT. NEWARK N.J. STREETS - NIGHT,MYERS|LIZ,6,42,0.1667,0.0
Hellboy_Unknown,89,EXT. BUILDING ROOFTOP - NIGHT,HELLBOY|KID,4,22,0.0,0.0
Hellboy_Unknown,90,INT. HELLBOY'S DEN - NIGHT,BROOM|LIME,3,30,0.3333,0.0
Hellboy_Unknown,91,INT. B.P.R.D. MEDICAL BAY - NIGHT,KROENEN|GRIGORY,0,0,0.0,0.0
Hellboy_Unknown,92,EXT. BUILDING ROOFTOP - NIGHT,KID|HELLBOY,6,56,0.1667,0.1667
Hellboy_Unknown,93,EXT. NEWARK N.J. STREET - LIZ AND MYERS - NIGHT,MYERS,2,22,0.5,0.0
Hellboy_Unknown,94,INT. BROOM´S OFFICE - NIGHT,BROOM|KROENEN|GRIGORY,8,85,0.125,0.125
Hellboy_Unknown,95,EXT. RUINS OF N.Y. - DUSK,HELLBOY,0,0,0.0,0.0
Hellboy_Unknown,96,INT. BROOM´S OFFICE - NIGHT,Broom|Grigory|Kroenen,10,134,0.2,0.1
Hellboy_Unknown,97,EXT. BUILDING ROOFTOP - NIGHT,Hellboy|Kid|Liz|Agent Lime|Myers,6,56,0.33,0.0
Hellboy_Unknown,98,INT. BROOM'S OFFICE - NIGHT,Hellboy|Liz|Tom Manning,5,45,0.0,0.0
Hellboy_Unknown,99,EXT. BPRD BUILDING - DAY,Hellboy|Liz|Manning|Myers,3,30,0.0,0.0
Hellboy_Unknown,100,INT. MEDICAL BAY - DAY,Abe|Liz,6,66,0.1667,0.0
Hellboy_Unknown,101,INT. B.P.R.D. CONFERENCE ROOM - DUSK,Manning|Myers|Liz,6,75,0.0,0.0
Hellboy_Unknown,102,INT. BROOM'S OFFICE - DUSK,Hellboy|Liz,10,114,0.1,0.0
Hellboy_Unknown,103,INT. MOSCOW WAREHOUSE - DUSK,General Lapikov|Grigory|Ilsa,4,54,0.0,0.0
Hellboy_Unknown,104,INT. MOSCOW WAREHOUSE - SAME,LAPIKOV|GRIGORY|ILSA|GENERAL LAPIKOV,8,108,0.0,0.0
Hellboy_Unknown,105,INT. CARGO PLANE - NIGHT,MYERS|LIME|STONE|HELLBOY|LIZ|MANNING,10,139,0.1,0.1
Hellboy_Unknown,106,INT. INSIDE THE CARGO BOX - DAY,HELLBOY|LIZ,3,36,0.33,0.0
Hellboy_Unknown,107,EXT. 19TH CENTURY CEMETERY - DAY,HELLBOY|LIME|STONE,2,15,0.0,0.0
Hellboy_Unknown,108,EXT. CEMETERY - MAUSOLEUM SECTION - DAY,MANNING|HELLBOY,4,56,0.0,0.0
Hellboy_Unknown,109,EXT. OPEN GRAVE - DAY,HELLBOY,1,10,0.0,0.0
Hellboy_Unknown,110,EXT. MOSCOW CEMETERY - DAY,HELLBOY,3,34,0.0,0.0
Hellboy_Unknown,111,INT. UNDERGROUND CORRIDOR AND INTERSECTION - DAY,HELLBOY|LIZ|MYERS,5,56,0.2,0.0
Hellboy_Unknown,112,"INT. TUNNEL ""A"" / CHAMBER - DAY",Hellboy|Manning|CORPSE,8,56,0.125,0.375
Hellboy_Unknown,113,INT. HEXAGONAL STONE LAB - DAY,Hellboy|Manning|Kroenen,5,36,0.0,0.4
Hellboy_Unknown,114,INT. HEXAGONAL TRAP DOOR PIT - DAY,Hellboy|Manning,1,10,0.0,0.0
Hellboy_Unknown,115,INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,Kroenen,0,0,0.0,0.0
Hellboy_Unknown,116,INT. HEXAGONAL TRAP DOOR PIT - DAY,HELLBOY|KROENEN,1,10,0.0,1.0
Hellboy_Unknown,117,INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,HELLBOY|MANNING,5,45,0.2,0.0
Hellboy_Unknown,118,"INT. TUNNEL ""B"" - UNDERGROUND NARROW TUNNEL - DAY",LIZ|MYERS,4,45,0.5,0.0
Hellboy_Unknown,119,"INT. TUNNEL ""B"" - UNDERGROUND TUNNEL - CAVERN AREA - DAY",LIZ|MYERS|SAMMAEL,2,20,0.0,0.5
Hellboy_Unknown,120,"INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",Hellboy|Liz|Myers,6,66,0.1667,0.1667
Hellboy_Unknown,121,"INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",Hellboy|Liz|Myers|Grigory|Ilsa,3,36,0.0,0.0
Hellboy_Unknown,122,INT. THE CATACOMBS - NIGHT,Hellboy|Liz|Myers|Grigory|Ilsa,6,83,0.1667,0.1667
Hellboy_Unknown,123,INT. CATACOMBS - NIGHT,Hellboy|Myers,2,20,0.0,0.5
Hellboy_Unknown,124,INT. CATACOMBS - NIGHT,GRIGORY|HELLBOY|MYERS|ILSA,6,56,0.1667,0.1667
Hellboy_Unknown,125,INT. CATACOMBS - NIGHT,HELLBOY|MYERS|GRIGORY|ILSA,5,54,0.2,0.0
Hellboy_Unknown,126,INT. CATACOMBS - ADJACENT TUNNEL - NIGHT,HELLBOY|MYERS,3,25,0.3333,0.0
Hellboy_Unknown,127,INT. THE CATACOMBS - NIGHT,HELLBOY,2,22,0.0,0.5
Hellboy_Unknown,128,INT. CATACOMBS - NIGHT,Behemoth|Hellboy,0,0,0.0,0.0
Hellboy_Unknown,129,INT. ADJACENT TUNNEL,Hellboy|Liz|Myers|Manning,6,56,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,0,EXT. DERELICT STREET TWILIGHT,JP MONROE|BUM,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,1,INT. CARDUCCI'S ANTIQUES NIGHT,JP MONROE,1,12,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,2,INT. CARDUCCI'S ANTIQUES NIGHT,JP MONROE|BUM,4,36,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,3,INT. HOSPITAL EMERGENCY ROOM NIGHT,JOEY,3,66,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,4,INT. HOSPITAL - DAY,Doc|Nurse|Joey,10,155,0.1,0.1
Hellraiser-3-Hell-on-Earth_Unknown,5,INT. HOSPITAL - DAY,Joey|Doc,6,66,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,6,INT. HOSPITAL CORRIDOR - NIGHT,Joey|Terri|Paramedic 1|Paramedic 2,8,85,0.25,0.25
Hellraiser-3-Hell-on-Earth_Unknown,7,INT. HOSPITAL CORRIDOR - NIGHT,Joey|Terri|Paramedic 1|Paramedic 2,8,85,0.25,0.25
Hellraiser-3-Hell-on-Earth_Unknown,8,INT. EMERGENCY ROOM - DAY,TERRI|PARAMEDIC 1|JOEY|DOCTOR|NURSE,6,66,0.1667,0.1667
Hellraiser-3-Hell-on-Earth_Unknown,9,INT. EMERGENCY ROOM - DAY,TERRI|JOEY,4,36,0.5,0.25
Hellraiser-3-Hell-on-Earth_Unknown,10,INT. EMERGENCY ROOM - NIGHT,DOCTOR|NURSE|PARAMEDICS|BOY,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,11,INT. EMERGENCY ROOM - NIGHT,DOCTOR|NURSE|JOEY,1,10,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,12,INT. CROSS-TOWN BUS NIGHT,JOEY|PUNK|BAG LADY|WINO,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,13,"INT. TV STATION, EDITING SUITE DAY",JOEY|BRITTANY|BRAD,2,36,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,14,CUT TO WIDE,JOEY|BRAD|DOC,5,66,0.2,0.0
Hellraiser-3-Hell-on-Earth_Unknown,15,12,JOEY|BRAD|DOC,6,82,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,16,INT. UNKNOWN - DAY,BRAD|JOEY|DOC,4,36,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,17,INT. UNDER THE UNDERGROUND - NIGHT,LEAD SINGER|KIDS|BAND,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,18,INT. UNDER THE UNDERGROUND - NIGHT,JOEY|KIDS|BARMAN,1,24,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,19,INT. UNDER THE UNDERGROUND - NIGHT,JOEY|BARMAN,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,20,EXT. DENSE JUNGLE DAY (JOEY'S DREAM),SOLDIER 1|SOLDIER 2,2,12,0.0,0.5
Hellraiser-3-Hell-on-Earth_Unknown,21,EXT. DENSE JUNGLE DAY,SOLDIER 1|SOLDIER 2,2,14,0.0,0.5
Hellraiser-3-Hell-on-Earth_Unknown,22,"INT. BEDROOM, JOEY'S APARTMENT NIGHT",JOEY|TERRI,5,45,0.2,0.0
Hellraiser-3-Hell-on-Earth_Unknown,23,"INT. BEDROOM, JOEY'S APARTMENT NIGHT",JOEY|TERRI,6,66,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,24,"INT. MAIN ROOM, JOEY'S APT. NIGHT",Terri,1,6,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,25,"INT. MAIN ROOM, JOEY'S APT. NIGHT",Terri|Joey,5,56,0.4,0.0
Hellraiser-3-Hell-on-Earth_Unknown,26,"INT. MAIN ROOM, JOEY'S APT. NIGHT",Terri|Joey,6,83,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,27,"INT. MAIN ROOM, JOEY'S APT. NIGHT",Terri|Joey,6,83,0.17,0.17
Hellraiser-3-Hell-on-Earth_Unknown,28,INT. CLUB - NIGHT,JOEY|TERRI,10,164,0.2,0.1
Hellraiser-3-Hell-on-Earth_Unknown,29,INT. CLUB - NIGHT,JOEY|TERRI,6,85,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,30,INT. CLUB - NIGHT,WORKER|JP MONROE,2,22,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,31,INT. CLUB - NIGHT,JP MONROE,3,25,0.0,0.33
Hellraiser-3-Hell-on-Earth_Unknown,32,INT. UNKNOWN - NIGHT,Pinhead|JP,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,33,"INT. KITCHEN, JOEY'S APT. - DAY",Joey,2,20,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,34,"INT. KITCHEN, JOEY'S APT. - DAY",Joey|Terri,6,56,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,35,"INT. MAIN ROOM, JOEY'S APT. - DAY",Joey|Terri,4,36,0.25,0.0
Hellraiser-3-Hell-on-Earth_Unknown,36,INT. JOEY'S APARTMENT - MORNING,JOEY|TERRI,10,134,0.2,0.1
Hellraiser-3-Hell-on-Earth_Unknown,37,INT. JOEY'S APARTMENT - CONTINUOUS,JOEY|TERRI,8,134,0.25,0.0
Hellraiser-3-Hell-on-Earth_Unknown,38,INT. JOEY'S APARTMENT - CONTINUOUS,JOEY|TERRI,8,116,0.25,0.125
Hellraiser-3-Hell-on-Earth_Unknown,39,INT. JOEY'S APARTMENT - CONTINUOUS,JOEY|TERRI,6,82,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,40,EXT. DERELICT STREET DAY,Joey|Terri,6,56,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,41,EXT. ANTIQUE STORE DAY,Joey|Terri,5,38,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,42,INT. CARDUCCI'S ANTIQUES DAY,Joey|Terri|Mama,6,66,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,43,INT. CARDUCCI'S ANTIQUES DAY,Joey|Terri|Mama,8,92,0.25,0.12
Hellraiser-3-Hell-on-Earth_Unknown,44,INT. STORE - DAY,MAMA|JOEY,8,85,0.375,0.0
Hellraiser-3-Hell-on-Earth_Unknown,45,INT. STORE - DAY,JOEY|TERRI,1,10,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,46,INT. STORE - DAY,JOEY|TERRI,3,36,0.333,0.333
Hellraiser-3-Hell-on-Earth_Unknown,47,INT. STORE - DAY,JOEY|TERRI,2,22,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,48,"INT. MAIN ROOM, JOEY'S APT. EARLY EVENING",Joey,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,49,"INT. MAIN ROOM, JOEY'S APT. EARLY EVENING",Joey,8,155,0.125,0.125
Hellraiser-3-Hell-on-Earth_Unknown,50,INT. CLUB - NIGHT,Sandy|JP Monroe|Teenage Boy|Barman,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,51,INT. CLUB - NIGHT,Sandy|JP Monroe,8,104,0.375,0.0
Hellraiser-3-Hell-on-Earth_Unknown,52,INT. BAR - DAY,JP|SANDY,6,36,0.333,0.0
Hellraiser-3-Hell-on-Earth_Unknown,53,INT. JP'S PRIVATE ROOM - NIGHT,JP,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,54,INT. BED - NIGHT,JP|SANDY|PINHEAD,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,55,"INT. MAIN ROOM, JOEY'S APT. - NIGHT",JOEY,1,1,1.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,56,INT. UNKNOWN - UNKNOWN,Joey|Dr. Fallon|Sharon Leech,6,66,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,57,INT. JOEY'S BEDROOM - NIGHT,Joey|Terri,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,58,INT. JP'S PRIVATE ROOM - NIGHT,JP|Sandy,6,66,0.1667,0.0
Hellraiser-3-Hell-on-Earth_Unknown,59,INT. JP'S PRIVATE ROOM - NIGHT,JP|Sandy,6,56,0.1667,0.0
Hellraiser-3-Hell-on-Earth_Unknown,60,INT. ROOM - NIGHT,SANDY|JP|PINHEAD,6,78,0.1667,0.1667
Hellraiser-3-Hell-on-Earth_Unknown,61,INT. ROOM - NIGHT,JP|PINHEAD,7,82,0.2857,0.0
Hellraiser-3-Hell-on-Earth_Unknown,62,INT. ROOM - NIGHT,JP|PINHEAD,3,36,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,63,"EXT. CITY STREETS, OUTSIDE CLUB - DAY",JP,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,64,INT. JP'S PRIVATE ROOM - DAY,JP|PINHEAD,3,45,0.333,0.333
Hellraiser-3-Hell-on-Earth_Unknown,65,INT. JP'S PRIVATE ROOM - DAY,JP|PINHEAD,6,83,0.5,0.333
Hellraiser-3-Hell-on-Earth_Unknown,66,INT. JP'S PRIVATE ROOM - DAY,JP|PINHEAD,5,66,0.4,0.0
Hellraiser-3-Hell-on-Earth_Unknown,67,CUT TO WIDE,JOEY,1,8,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,68,INT. HOSPITAL ROOM - DAY,Kirsty|Joey,12,186,0.083,0.083
Hellraiser-3-Hell-on-Earth_Unknown,69,INT. HOSPITAL ROOM - DAY,Kirsty|Joey,8,104,0.125,0.0
Hellraiser-3-Hell-on-Earth_Unknown,70,"INT. MAIN ROOM, JOEY'S APT. - NIGHT",Terri,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,71,"INT. MAIN ROOM, JOEY'S APT. - NIGHT",Terri|JP,4,36,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,72,INT. UNKNOWN - DAY,TERRI|JP,20,188,0.1,0.1
Hellraiser-3-Hell-on-Earth_Unknown,73,"INT. MAIN ROOM, JOEY'S APT. NIGHT",TERRI|JOEY,5,38,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,74,INT. UNKNOWN - TIME,WOMAN,6,66,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,75,"INT. TV STATION, EDITING SUITE NIGHT",JOEY|KIRSTY,10,120,0.1,0.0
Hellraiser-3-Hell-on-Earth_Unknown,76,INT. UNKNOWN - NIGHT,ELLIOTT|KIRSTY|JOEY,5,66,0.2,0.0
Hellraiser-3-Hell-on-Earth_Unknown,77,INT. 24-HOUR DINER - NIGHT,COP|TRUCKER|FOUR KIDS|TERRI,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,78,INT. 24-HOUR DINER - NIGHT,TERRI|JP,2,15,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,79,"INT. MAIN ROOM, JOEY'S APT. - NIGHT",JOEY,2,24,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,80,EXT. DENSE JUNGLE DAY (JOEY'S DREAM),SOLDIER 1|SOLDIER 2,4,20,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,81,EXT. FLANDERS FIELD (WW I) DAY (JOEY'S DREAM),,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,82,EXT. FLANDERS FIELD (WW I) DAY (JOEY'S DREAM),JOEY,1,10,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,83,INT. JOEY'S BEDROOM NIGHT,JOEY,2,20,1.0,0.5
Hellraiser-3-Hell-on-Earth_Unknown,84,INT. QUONSET HUT - NIGHT,Elliott|Joey,4,36,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,85,INT. JP'S PRIVATE ROOM - NIGHT,JP|Terri,3,22,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,86,INT. JP'S PRIVATE ROOM - NIGHT,JP|Terri,6,66,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,87,INT. JP'S PRIVATE ROOM - NIGHT,JP|Terri,4,38,0.25,0.0
Hellraiser-3-Hell-on-Earth_Unknown,88,INT. JP'S PRIVATE ROOM NIGHT,JP|Terri,10,164,0.1,0.1
Hellraiser-3-Hell-on-Earth_Unknown,89,INT. JP'S PRIVATE ROOM NIGHT,JP|Terri,10,155,0.1,0.1
Hellraiser-3-Hell-on-Earth_Unknown,90,INT. JP'S PRIVATE ROOM NIGHT,JP|Terri|Pinhead,6,92,0.33,0.17
Hellraiser-3-Hell-on-Earth_Unknown,91,INT. JP'S PRIVATE ROOM NIGHT,JP|Terri|Pinhead,6,104,0.33,0.0
Hellraiser-3-Hell-on-Earth_Unknown,92,INT. UNKNOWN - NIGHT,JP|Terri|Pinhead,3,22,0.333,0.333
Hellraiser-3-Hell-on-Earth_Unknown,93,INT. JOEY'S BEDROOM - NIGHT,Joey,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,94,INT. JOEY'S BEDROOM - NIGHT,Joey,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,95,"INT. MAIN ROOM, JOEY'S APT. - NIGHT",Joey,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,96,INT. CLOSET - DAY,JOEY,1,4,1.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,97,INT. ROOM - DAY,JOEY|ELLIOTT,3,36,0.67,0.0
Hellraiser-3-Hell-on-Earth_Unknown,98,INT. QUONSET HUT - DAY,JOEY,2,22,1.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,99,INT. QUONSET HUT - DAY,JOEY|ELLIOTT,2,27,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,100,INT. QUONSET HUT - NIGHT,JOEY|ELLIOTT,5,56,0.2,0.2
Hellraiser-3-Hell-on-Earth_Unknown,101,EXT. FLANDERS FIELD - DAY,JOEY|ELLIOTT,4,45,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,102,EXT. FLANDERS FIELD - DAY,JOEY|ELLIOTT,8,92,0.375,0.125
Hellraiser-3-Hell-on-Earth_Unknown,103,INT. QUONSET HUT - DAY,JOEY|ELLIOTT,5,85,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,104,INT. QUONSET HUT,ELLIOTT|JOEY,10,232,0.2,0.0
Hellraiser-3-Hell-on-Earth_Unknown,105,EXT. FLANDERS FIELD DAY,ELLIOTT|JOEY,8,164,0.25,0.0
Hellraiser-3-Hell-on-Earth_Unknown,106,INT. UNKNOWN LOCATION - NIGHT,ELLIOTT|JOEY,7,134,0.14,0.0
Hellraiser-3-Hell-on-Earth_Unknown,107,INT. DANCE FLOOR - NIGHT,PINHEAD|CROWD,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,108,"INT. MAIN ROOM, JOEY'S APT. NIGHT",Joey,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,109,FADE IN,Joey|Doc,4,36,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,110,UNKNOWN LOCATION,Doc|Burly Cop,3,25,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,111,"INT. MAIN ROOM, JOEY'S APT. NIGHT",Joey|Doc,2,20,0.0,0.5
Hellraiser-3-Hell-on-Earth_Unknown,112,EXT. ALLEYWAY - NIGHT,DOC|ANCHORPERSON|JOEY,5,36,0.2,0.4
Hellraiser-3-Hell-on-Earth_Unknown,113,EXT. THE STREETS OF THE CITY - NIGHT,EDDIE|ELDER COP|YOUNGER COP,8,66,0.125,0.375
Hellraiser-3-Hell-on-Earth_Unknown,114,EXT. ALLEY - NIGHT,ELDER COP|YOUNGER COP|PINHEAD,5,38,0.0,0.2
Hellraiser-3-Hell-on-Earth_Unknown,115,EXT. ALLEY - NIGHT,PINHEAD|ELDER COP|YOUNGER COP,4,36,0.0,0.25
Hellraiser-3-Hell-on-Earth_Unknown,116,INT. ALLEY - NIGHT,Elder Cop|Pinhead,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,117,"EXT. CITY STREETS, NEAR CLUB - NIGHT",Joey|Paramedic,4,25,0.0,0.5
Hellraiser-3-Hell-on-Earth_Unknown,118,EXT. CITY STREETS - NIGHT,Doc|Joey,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,119,INT. INNER-CITY CHURCH - NIGHT,Priest,2,15,0.5,0.0
Hellraiser-3-Hell-on-Earth_Unknown,120,INT. CHURCH - NIGHT,Pinhead|Priest,6,66,0.1667,0.1667
Hellraiser-3-Hell-on-Earth_Unknown,121,EXT. CITY STREETS - NIGHT,Joey|Priest,2,22,0.0,0.5
Hellraiser-3-Hell-on-Earth_Unknown,122,INT. JOEY'S APT. - NIGHT,Joey,1,3,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,123,INT. JOEY'S APT. - NIGHT,Joey|Pinhead,4,38,0.0,0.25
Hellraiser-3-Hell-on-Earth_Unknown,124,INT. QUONSET HUT - DAY,Pinhead|Elliott|Joey,4,36,0.25,0.25
Hellraiser-3-Hell-on-Earth_Unknown,125,INT. QUONSET HUT - DAY,Pinhead|Elliott|Officer|Joey,4,36,0.25,0.25
Hellraiser-3-Hell-on-Earth_Unknown,126,INT. QUONSET HUT - DAY,Officer|Joey,0,0,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,127,"INT. MAIN ROOM, JOEY'S APT. - NIGHT",Joey|Pinhead,3,29,0.33,0.33
Hellraiser-3-Hell-on-Earth_Unknown,128,INT. ROOM - NIGHT,JP Monroe|Pinhead|Joey|Terri,10,104,0.1,0.3
Hellraiser-3-Hell-on-Earth_Unknown,129,INT. ROOM - NIGHT,Joey|Pinhead,6,56,0.0,0.0
Hellraiser-3-Hell-on-Earth_Unknown,130,INT. MS. SUMMERSKILL'S OFFICE - DAY,Ms. Joanne Summerskill,0,0,0.0,0.0
Hellraiser-Deader_Unknown,0,FADE IN: OLD DOOR - UNKNOWN,,0,0,0.0,0.0
Hellraiser-Deader_Unknown,1,INT. CRACK DEN - MORNING,YOUNG WOMAN|MAN,0,0,0.0,0.0
Hellraiser-Deader_Unknown,2,INT. CRACK DEN - LATER,YOUNG WOMAN (AMY KLEIN)|MAN,0,0,0.0,0.0
Hellraiser-Deader_Unknown,3,INT. CRACK DEN - DAY,YOUNG WOMAN (AMY KLEIN),0,0,0.0,0.0
Hellraiser-Deader_Unknown,4,INT. OFFICES OF THE UNDERGROUND - DAY,AMY KLEIN|YOUNG REPORTER|BETTY|CHARLES RICKMAN,0,0,0.0,0.0
Hellraiser-Deader_Unknown,5,INT. CHARLES RICKMAN'S OFFICE - DAY,AMY KLEIN|CHARLES RICKMAN|BETTY|YOUNG REPORTER,6,66,0.1667,0.0
