film_title,scene_index,heading,tension_score,fear_emotion,sentiment,scene_summary
Lord-of-Illusions_Unknown,51,INT. SWANN'S MANSION - KITCHEN - NIGHT,0.6,0.3,0.1,"Harry and Dorothea have an uneasy phone conversation about Swann and a mysterious man named Nix, revealing underlying tensions."
Lord-of-Illusions_Unknown,52,EXT./INT. QUAID'S OFFICES - STAIRWELL - NIGHT,0.2,0.0,0.0,"Harry approaches Quaid's Waiting Room, which is locked and taped by the police, and prepares to break in."
Lord-of-Illusions_Unknown,53,INT. QUAID'S OFFICES - WAITING/FORTUNE TELLING ROOMS - NIGHT,0.6,0.5,-0.1,"Harry investigates the room where Quaid died, encountering unsettling memories and a mysterious presence."
Lord-of-Illusions_Unknown,54,INT. ST. LUKE'S SANITORIUM - DAY,0.1,0.0,0.2,"Harry speaks with D.A. Toffler about Jennifer, who has only had one visitor, revealing a troubling past."
Lord-of-Illusions_Unknown,55,INT. ST. LUKE'S SANITORIUM - CORRIDORS AND WARD - DAY,0.3,0.0,0.1,"Toffler guides Harry through the sanitorium, discussing Jennifer's deteriorating mental state and her belief in the Devil."
Lord-of-Illusions_Unknown,56,EXT. ST. LUKE'S SANITORIUM - GROUNDS - DAY,0.7,0.6,-0.3,"Harry and Jennifer discuss a man named Swann while a disturbing digging sound grows louder, leading to a shocking revelation."
Lord-of-Illusions_Unknown,57,INT. SWANN'S MANSION - STUDY - NIGHT,0.3,0.2,-0.1,"Valentin and Dorothea discuss the absence of D'Amour, revealing underlying tensions and sadness regarding his departure."
Lord-of-Illusions_Unknown,58,INT. MAGIC CASTLE - SKYLIGHT ROOM - NIGHT,0.5,0.4,0.1,"In the eerie skylight room, Harry and Billy work together to cut glass, showcasing a moment of teamwork amidst a tense atmosphere."
Lord-of-Illusions_Unknown,60,INT. MAGIC CASTLE - REPOSITORY - NIGHT,0.7,0.5,0.1,"Billy and Harry explore a repository filled with magical artifacts, leading to a near-fatal accident with a closing gate."
Lord-of-Illusions_Unknown,61,INT. SWANN'S MANSION - CASKET ROOM - NIGHT,0.6,0.4,-0.2,"Dorothea mourns Swann beside his casket, revealing the circumstances of his death and her emotional turmoil."
Lord-of-Illusions_Unknown,62,INT. SWANN'S MANSION - STUDY - NIGHT,0.5,0.3,0.0,Harry and Dorothea discuss the dark powers of Nix and the implications of his influence on Swann.
Lord-of-Illusions_Unknown,63,INT. SWANN'S MANSION - STUDY - NIGHT,0.4,0.2,0.1,"As Harry and Dorothea share a moment of intimacy, the conversation reveals their complex feelings and the looming threat of Nix."
Lord-of-Illusions_Unknown,64,INT. SWANN'S MANSION - DOROTHEA'S BEDROOM - NIGHT,0.3,0.4,0.1,"Harry comforts Dorothea after a traumatic event, revealing her past with Nix."
Lord-of-Illusions_Unknown,65,INT. SWANN'S MANSION - STAIRS - LOBBY - NIGHT,0.5,0.5,-0.2,"Harry encounters a shadowy figure while descending the stairs, leading to a confrontation."
Lord-of-Illusions_Unknown,66,INT. SWANN'S MANSION - CASKET ROOM - NIGHT,0.6,0.6,-0.3,"Harry confronts a mysterious Stranger in the casket room, leading to a tense standoff."
Lord-of-Illusions_Unknown,67,INT. SWANN'S MANSION - STUDY - NIGHT,0.7,0.5,-0.4,"Harry interrogates Valentin about Nix, revealing deep-seated fears and tensions."
Lord-of-Illusions_Unknown,68,EXT. HOLLYWOOD CEMETERY - DAY,0.0,0.0,0.0,"A graveside service concludes as mourners disperse, with Harry watching Dorothea from a distance."
Lord-of-Illusions_Unknown,69,INT. WILTERN THEATRE - STAGE - DAY,0.0,0.0,0.0,"Valentin discovers blood on the stage where Swann died, heightening the atmosphere of dread."
Lord-of-Illusions_Unknown,70,INT. WILTERN THEATRE - STAGE - DAY,0.8,0.9,-0.5,"Valentin is confronted by Butterfield, who threatens him with a scalpel, creating a tense and fearful situation."
Lord-of-Illusions_Unknown,71,EXT. L.A. STREET - SEMI-DERELICT BUILDING - DAY,0.0,0.0,0.0,"Harry investigates a semi-derelict building, observing a stranger from the funeral, suggesting a sense of unease."
Lord-of-Illusions_Unknown,72,INT. SEMI-DERELICT BUILDING - DAY,0.5,0.3,-0.1,"Harry explores a deserted, semi-derelict building that was once a hospital, searching for the Stranger while encountering unsettling sounds."
Lord-of-Illusions_Unknown,73,INT. SEMI-DERELICT BUILDING - OPERATING THEATRE - DAY,0.7,0.5,-0.2,"In an eerie operating theatre, Harry confronts Swann, who reveals his supernatural abilities, leading to a tense exchange about life and death."
Lord-of-Illusions_Unknown,74,INT. NIX'S HOUSE - VARIOUS - LATE AFTERNOON,0.4,0.2,0.1,"The shadowy interior of Nix's house reveals cultists in ecstasy, culminating in a chilling moment as Norman ignites a match, illuminating a terrifying image of Nix."
Lord-of-Illusions_Unknown,75,INT. LIQUOR STORE - LATE AFTERNOON,0.2,0.1,0.3,"In a liquor store, Swann's bizarre antics with money and coughing up quarters create a surreal and humorous moment amidst the tension."
Lord-of-Illusions_Unknown,76,EXT. SWANN'S MANSION - POOLSIDE - DUSK,0.7,0.6,-0.5,"Dorothea is pulled towards a shadowy figure in a dream, where blood spills ominously."
Lord-of-Illusions_Unknown,77,INT. SWANN'S MANSION - LANDING - DUSK,0.5,0.4,-0.2,"Dorothea encounters Valentin, who has blood on his face, leading to a tense exchange."
Lord-of-Illusions_Unknown,78,INT. HARRY'S CAR - DUSK,0.4,0.3,-0.1,"In a car, Harry and Swann discuss the nature of life and death, revealing unsettling truths."
Lord-of-Illusions_Unknown,79,INT. SWANN'S MANSION - VARIOUS - NIGHT,0.6,0.5,-0.3,"Harry searches the mansion for Dorothea, discovering blood and questioning Swann about Nix."
Lord-of-Illusions_Unknown,80,INT. BUTTERFIELD'S SEDAN - NIGHT,0.5,0.5,-0.2,"Dorothea, handcuffed in the back of Butterfield's sedan, questions his intentions as he prepares instruments for a dark resurrection."
Lord-of-Illusions_Unknown,81,INT. NIX'S HOUSE - PASSAGEWAY - MEDITATION ROOM - NIGHT,0.8,0.7,-0.5,"Seventeen cultists engage in a gruesome ritual, cutting their hair and bleeding as they chant for a dark entity to arrive."
Lord-of-Illusions_Unknown,82,EXT. DESERT - NIX'S GRAVE - NIGHT,0.7,0.6,-0.3,"In a grave, Butterfield confronts Valentin about the location of a dark secret, while Dorothea attempts to escape with a weapon."
Lord-of-Illusions_Unknown,83,EXT. NIX'S GRAVE - NIGHT,0.6,0.5,-0.4,"Harry falls into the grave and encounters a wounded Valentin, heightening the sense of danger and urgency in the dark."
Lord-of-Illusions_Unknown,84,EXT. NIX'S GRAVE - MIGHT,0.8,0.7,-0.5,"Swann and Harry retrieve Valentin from the grave, facing despair and the reality of loss as Valentin dies."
Lord-of-Illusions_Unknown,85,INT. NIX'S HOUSE - PASSAGEWAYS - NIGHT,0.6,0.5,0.1,"The cultists prepare for a ritual, smashing bottles in a fervor as Butterfield leads them towards Nix."
Lord-of-Illusions_Unknown,86,INT. NIX'S HOUSE - SANCTUM - NIGHT,0.7,0.6,-0.2,"Butterfield prepares to remove Nix's mask while Dorothea watches in terror, sensing the impending danger."
Lord-of-Illusions_Unknown,87,INT. NIX'S HOUSE - SANCTUM - NIGHT,0.9,0.8,-0.6,"As Nix's body begins to rehydrate, Dorothea expresses her horror, realizing the true nature of the ritual."
Lord-of-Illusions_Unknown,88,INT. NIX'S HOUSE - SANCTUM - NIGHT,0.8,0.7,-0.5,"Dorothea attempts to escape as Nix reveals his terrifying power, culminating in a violent confrontation with Butterfield."
Lord-of-Illusions_Unknown,89,EXT. DESERT NEAR NIX'S HOUSE - NIGHT,0.6,0.5,-0.3,"Harry and Swann hear screams from Nix's house, prompting Harry to investigate despite his apprehension."
Lord-of-Illusions_Unknown,90,INT. NIX'S HOUSE - PASSAGEWAY - NIGHT,0.7,0.6,-0.4,"Nix commands his Cultists, revealing his sinister intentions while Dorothea struggles to maintain her composure."
Lord-of-Illusions_Unknown,91,INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT,0.75,0.65,-0.5,Nix ominously warns Dorothea of impending doom while the bloodied Cultists eagerly await his wisdom.
Lord-of-Illusions_Unknown,92,INT. NIX'S HOUSE - SANCTUM - NIGHT,0.7,0.6,-0.5,"Harry and Swann confront the haunting memories of a past event in Nix's sanctum, where they are suddenly attacked."
Lord-of-Illusions_Unknown,93,INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT,0.8,0.7,-0.4,"Nix demonstrates his power, causing a pit to open beneath him, leading to Dorothea's terrified scream."
Lord-of-Illusions_Unknown,94,INT. NIX'S HOUSE - SANCTUM - NIGHT,0.6,0.5,-0.3,Harry reacts to Dorothea's cry while Swann urges him to stop Butterfield from attacking.
Lord-of-Illusions_Unknown,95,INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT,0.9,0.8,-0.6,"Nix reveals his dark intentions as the ground liquefies, dragging the cultists down, leading to their screams of terror."
Lord-of-Illusions_Unknown,96,INT. NIX'S HOUSE - SANCTUM - NIGHT,0.8,0.7,-0.5,"Butterfield and Swann engage in a fierce battle, culminating in Swann being wounded and Butterfield catching fire."
Lord-of-Illusions_Unknown,97,INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT,0.6,0.5,-0.3,"Harry attempts to save Dorothea from Nix, who reveals his dark intentions while manipulating their situation."
Lord-of-Illusions_Unknown,98,INT. NIX'S HOUSE - PASSAGEWAY - NIGHT,0.9,0.8,-0.6,"The confrontation escalates as Nix overpowers Harry, leading to a nightmarish struggle filled with horror imagery."
Lord-of-Illusions_Unknown,100,INT. NIX'S HOUSE - PASSAGEWAY - NIGHT,0.8,0.7,-0.5,"Harry struggles with his sanity as he hears Dorothea's voice, only to be confronted by Nix, leading to a violent confrontation."
Lord-of-Illusions_Unknown,101,INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT,0.9,0.8,-0.6,"In a tense standoff, Harry and Swann confront Nix in the Meditation Room, as the ground becomes a grave for the dead."
Lost-Highway_Unknown,0,INT. THE MADISON HOUSE - BEDROOM - DAY,0.2,0.1,0.1,"Fred sits in his bedroom, startled by the doorbell and receives a chilling message about Dick Laurent's death."
Lost-Highway_Unknown,1,INT. THE MADISON HOUSE - LIVING ROOM - NIGHT,0.1,0.0,0.5,"Fred prepares to leave for the night while sharing a tender moment with his wife, Renee."
Lost-Highway_Unknown,2,INT. LUNA LOUNGE - NIGHT,0.0,0.0,0.7,"Fred performs passionately on stage, captivating the audience with his saxophone solo."
Lost-Highway_Unknown,3,EXT. THE MADISON HOUSE - DOORSTEPS - DAY,0.0,0.0,0.2,Renee collects the mail and finds a mysterious blank envelope on the doorstep.
Lost-Highway_Unknown,4,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.2,0.0,0.5,"Renee discovers a mysterious videotape in an envelope, causing her to feel nervous. Fred enters and they discuss the tape's origin."
Lost-Highway_Unknown,5,INT. THE MADISON HOUSE - DINING ROOM - DAY,0.3,0.0,0.2,"Renee and Fred share a tense breakfast conversation, revealing underlying issues in their relationship."
Lost-Highway_Unknown,6,INT. THE MADISON HOUSE - BEDROOM - NIGHT,0.5,0.4,-0.3,"In the bedroom, Fred and Renee's intimate moment turns unsettling as Fred's feelings of horror and humiliation surface."
Lost-Highway_Unknown,7,INT. THE MADISON HOUSE - NIGHT,0.6,0.5,-0.5,"In Fred's dream, he searches for Renee, only to find a disturbing version of her, heightening his sense of fear."
Lost-Highway_Unknown,8,INT. THE MADISON HOUSE - BEDROOM - NIGHT,0.5,0.3,0.1,"Fred lies in bed with Renee, but sees a different face in the shadows, causing him to panic."
Lost-Highway_Unknown,9,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.4,0.2,0.2,"Renee finds a mysterious videotape that unsettles her, leading to a tense conversation with Fred."
Lost-Highway_Unknown,10,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.6,0.4,-0.1,"Renee reports a break-in to the police, revealing her fear of being watched while they sleep."
Lost-Highway_Unknown,11,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.3,0.1,0.0,"Detectives Ed and Al review the videotape, leading to a discussion about the hallway outside the bedroom."
Lost-Highway_Unknown,12,INT. THE MADISON HOUSE - HALLWAY - DAY,0.0,0.0,0.5,The characters discuss a strange high angle shot on a tape while examining the hallway.
Lost-Highway_Unknown,13,INT. THE MADISON HOUSE - BEDROOM - DAY,0.0,0.0,0.0,"The detectives investigate the bedroom, questioning Fred and Renee about their living situation and alarm system."
Lost-Highway_Unknown,14,EXT. THE MADISON HOUSE - DRIVEWAY - DAY,0.0,0.0,0.5,The detectives assure Fred and Renee that they will keep a watch on the house before departing.
Lost-Highway_Unknown,15,INT. LUNA LOUNGE - SAME,0.0,0.0,0.0,"Renee is seen exiting the Luna Lounge with two men, glancing back at the bandstand."
Lost-Highway_Unknown,16,INT. THE MADISON HOUSE - STAIRWELL / LIVING ROOM - DAY,0.5,0.3,0.1,"Fred and Renee watch a videotape that reveals unsettling imagery, heightening their sense of dread."
Lost-Highway_Unknown,17,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.6,0.4,-0.2,"Renee expresses her fear and confusion about the videotape, while Fred struggles to provide reassurance."
Lost-Highway_Unknown,18,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.7,0.5,-0.3,"Detectives question Fred and Renee about the unsettling events, revealing their growing anxiety about safety."
Lost-Highway_Unknown,19,INT. ANDY'S HOUSE - NIGHT,0.4,0.2,0.0,"At a party, Fred encounters a mysterious man who unnervingly claims to be at his house, escalating his unease."
Lost-Highway_Unknown,20,INT. CAR - NIGHT,0.2,0.0,0.1,"Fred and Renee engage in a conversation while driving, revealing some tension regarding a mutual acquaintance."
Lost-Highway_Unknown,21,INT. THE MADISON HOUSE - NIGHT,0.5,0.2,-0.1,"Fred cautiously searches his dark house for potential intruders, creating a tense atmosphere."
Lost-Highway_Unknown,22,EXT. THE MADISON HOUSE - DRIVEWAY - NIGHT,0.3,0.0,0.0,"Renee waits outside the car, questioning Fred about his actions, which adds to the suspense."
Lost-Highway_Unknown,23,INT. THE MADISON HOUSE - NIGHT,0.4,0.1,0.0,"Fred and Renee discuss a strange feeling she had while waiting outside, heightening the eerie mood."
Lost-Highway_Unknown,24,INT. THE MADISON HOUSE - HALLWAY - NIGHT,0.7,0.6,-0.5,"Renee observes the eerie darkness at the end of the hallway as Fred emerges slowly, creating a tense atmosphere."
Lost-Highway_Unknown,25,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.9,0.8,-0.8,"Fred discovers a videotape revealing the gruesome murder of Renee, leaving him horrified and in disbelief."
Lost-Highway_Unknown,26,INT. THE MADISON HOUSE - LIVING ROOM - DAY,0.8,0.7,-0.6,"Fred, shaken by the tape, cries out for Renee, revealing his emotional turmoil and fear."
Lost-Highway_Unknown,27,INT. POLICE STATION - INTERROGATION ROOM - NIGHT,0.85,0.75,-0.7,"Fred is interrogated by detectives, his face bloodied and filled with fear as he denies killing Renee."
Lost-Highway_Unknown,28,INT. CITY MORGUE - NIGHT,0.7,0.5,-0.2,"In a morgue, a medical examiner prepares for an autopsy while his girlfriend expresses her discomfort, highlighting the eerie atmosphere."
Lost-Highway_Unknown,29,INT. COURTROOM - DAY,0.8,0.6,-0.5,"In a courtroom, the jury delivers a guilty verdict for Fred, leading to a tense moment as he faints upon hearing his death sentence."
Lost-Highway_Unknown,30,INT. LINGERIE SHOP - DAY,0.3,0.1,0.2,"In a lingerie shop, Marian and Raquel discuss a gruesome murder case while joking about execution methods, creating a darkly humorous atmosphere."
Lost-Highway_Unknown,31,INT. PRISON - DEATH ROW - DAY,0.9,0.7,-0.6,"Fred is escorted to his death row cell, feeling the weight of his situation as he hears the haunting voices of other inmates."
Lost-Highway_Unknown,32,INT. PRISON - DEATH ROW - DAY,0.0,0.0,0.0,A trustee distributes meal trays to death row inmates in a prison.
Lost-Highway_Unknown,33,INT. PRISON - EXERCISE YARD - DAY,0.0,0.0,0.0,Fred is released into a small exercise yard under the watchful eyes of guards.
Lost-Highway_Unknown,34,INT. PRISON - DEATH ROW - NIGHT,0.5,0.5,-0.2,A solemn procession of guards and clergy leads a prisoner down death row as inmates offer their last words.
Lost-Highway_Unknown,35,INT. PRISON - DEATH CHAMBER - NIGHT,0.8,0.8,-0.5,The condemned man is prepared for execution in the death chamber as witnesses await in silence.
Lost-Highway_Unknown,36,INT. PRISON - EXERCISE YARD - DAY,0.2,0.1,0.2,"Fred is released into the exercise yard but quickly succumbs to a headache, prompting a guard to check on him."
Lost-Highway_Unknown,37,INT. PRISON - FRED'S CELL - DAY,0.3,0.2,-0.1,"Fred, in pain, requests more aspirin from the guard but is denied, leading to his collapse on the floor."
Lost-Highway_Unknown,38,INT. PRISON - INFIRMARY - DAY,0.4,0.3,-0.2,"Fred is examined by a doctor in the infirmary, where he struggles with pain and is given a pill to help him sleep."
Lost-Highway_Unknown,39,INT. PRISON - FRED'S CELL - NIGHT,0.5,0.4,-0.3,"Fred awakens in his dark cell, desperate for aspirin, and his condition visibly disturbs the guard."
Lost-Highway_Unknown,40,INT. PRISON - DEATH ROW HALLWAY - NIGHT,0.0,0.0,0.5,Two guards share a darkly humorous conversation about a prisoner on death row.
Lost-Highway_Unknown,41,INT. PRISON - FRED'S CELL - SAME - NIGHT,0.8,0.7,-0.8,"Fred experiences overwhelming pain and distress, leading to grotesque sounds and a sense of dread."
Lost-Highway_Unknown,42,INT. ANDY'S HOUSE - NIGHT,0.0,0.0,0.8,"Marian and Raquel engage in a wild dance around a strung-out Andy, creating a lively but chaotic atmosphere."
Lost-Highway_Unknown,43,INT. PRISON - FRED'S CELL - NIGHT,0.9,0.9,-1.0,"Fred suffers intense physical agony, culminating in a horrifying transformation that leaves him unrecognizable."
Lost-Highway_Unknown,44,EXT. TWO-LANE HIGHWAY - NIGHT,0.5,0.3,0.1,"A moving POV reveals a desolate highway and a figure, Pete Dayton, who is unsettled by a ghostly image of a house and a frightened girl."
Lost-Highway_Unknown,45,INT. PRISON - DEATH ROW - MORNING,0.4,0.2,-0.1,"A guard checks on the cells in death row and is startled to find a man who is not Fred, raising confusion and tension."
Lost-Highway_Unknown,46,INT. PRISON - DEATH ROW HALLWAY - MORNING,0.6,0.4,-0.2,"The guard reports a strange occurrence to Captain Henderson, revealing that someone else is in Fred's cell, creating a sense of urgency and fear."
Lost-Highway_Unknown,47,INT. PRISON - WARDEN'S OFFICE - DAY,0.5,0.3,-0.1,"Captain Henderson informs the Warden about the mysterious man in Fred's cell, leading to a tense discussion about the situation."
Lost-Highway_Unknown,48,INT. PRISON - INFIRMARY - DAY,0.2,0.1,0.1,"The doctor inspects a man who has just been fingerprinted, revealing uncertainty about his identity."
Lost-Highway_Unknown,49,INT. PRISON - WARDEN'S OFFICE - DAY,0.3,0.0,0.2,"The Warden discusses the identity of a stranger and the escape of an inmate, revealing rising tension."
Lost-Highway_Unknown,50,INT. PRISON - FRED'S CELL - DAY,0.1,0.0,0.0,"Johnny Mack searches his cell, displaying confusion and a sense of isolation."
Lost-Highway_Unknown,51,INT. PRISON - MEDIA ROOM - DAY,0.4,0.0,0.1,"During a press conference, the Warden announces the escape of an inmate from death row, raising concerns."
Lost-Highway_Unknown,52,INT. PRISON - LONG CORRIDOR - DAY,0.0,0.0,0.0,"Pete's parents approach the Warden's office in a prison corridor, revealing their anxious demeanor."
Lost-Highway_Unknown,53,INT. PRISON - WARDEN'S OFFICE - DAY,0.5,0.5,-0.2,The Daytons meet the Warden and learn about their son Peter's troubling condition in a tense atmosphere.
Lost-Highway_Unknown,54,EXT. DAYTON HOUSE - SAN FERNANDO VALLEY - DAY,0.0,0.0,0.2,"The Daytons arrive home, helping Pete out of the car and into their house."
Lost-Highway_Unknown,55,INT. DAYTON HOUSE - DAY,0.0,0.0,0.1,"Bill and Claire comfort Pete in his room, offering him rest and care after his troubling experience."
Lost-Highway_Unknown,56,INT. DAYTON HOUSE - NIGHT,0.1,0.0,0.5,Pete is sleeping while Bill drinks beer and watches TV. Claire whispers to Bill before checking on Pete.
Lost-Highway_Unknown,57,EXT. DAYTON HOUSE - DAY,0.2,0.0,0.3,"Detectives Ed and Al observe the Dayton house from their car, discussing a photo of Pete."
Lost-Highway_Unknown,58,EXT. DAYTON HOUSE - BACKYARD - DAY,0.3,0.0,0.4,"Pete wakes up in the backyard, feeling uneasy despite the peaceful surroundings."
Lost-Highway_Unknown,59,INT. DAYTON HOUSE - NIGHT,0.4,0.1,0.1,"Pete, now looking better, interacts with Bill and Claire, who are concerned about his memory of a troubling night."
Lost-Highway_Unknown,60,INT. DAYTON HOUSE - PETE'S BEDROOM - NIGHT,0.0,0.0,0.5,"Pete is visited by friends in his bedroom, discussing health and plans for the night."
Lost-Highway_Unknown,61,INT. 'V'S' CAR - VAN NUYS BOULEVARD - NIGHT,0.0,0.0,0.3,"The group drives down Van Nuys Boulevard, with Pete expressing his disdain for the car while flirting with Sheila."
Lost-Highway_Unknown,62,INT. TEN PIN BOWLING ALLEY - NIGHT,0.0,0.0,0.4,"At the bowling alley, Sheila expresses concern over Pete's behavior, leading to a tense conversation."
Lost-Highway_Unknown,63,EXT. ARNIE'S GARAGE - MORNING,0.0,0.0,0.6,"Pete arrives at Arnie's garage, where they share a friendly exchange about work."
Lost-Highway_Unknown,64,INT. ARNIE'S GARAGE - MORNING,0.0,0.0,0.5,Pete is greeted by mechanics in the garage and is asked to attend to Mr. Smith.
Lost-Highway_Unknown,65,INT. ARNIE'S GARAGE - DAY,0.0,0.0,0.5,Mr. Eddy arrives at the garage looking for Pete and expresses concern for him.
Lost-Highway_Unknown,66,INT. MR. EDDY'S 600 PULLMAN - DAY,0.0,0.0,0.5,"Mr. Eddy discusses a car issue with Pete while driving, showcasing their camaraderie."
Lost-Highway_Unknown,67,INT. MR. EDDY'S 600 PULLMAN - DAY,0.5,0.0,0.0,"Tension rises as Mr. Eddy is tailgated, leading to a confrontation on the road."
Lost-Highway_Unknown,68,INT. MR. EDDY'S 600 PULLMAN - DAY,0.0,0.0,0.5,Mr. Eddy reassures a shaken Pete after a tense driving incident.
Lost-Highway_Unknown,69,EXT./INT. ARNIE'S GARAGE - DAY,0.0,0.0,0.5,"Mr. Eddy gives Pete money and a videotape, leading to an awkward exchange."
Lost-Highway_Unknown,70,INT. ARNIE'S GARAGE - DAY,0.0,0.0,0.5,Pete experiences a strange moment when he sees a girl resembling Renee.
Lost-Highway_Unknown,71,INT. DAYTON HOUSE - NIGHT,0.7,0.6,-0.5,Pete is overwhelmed by unsettling sounds and the eerie atmosphere in his home.
Lost-Highway_Unknown,72,EXT. DAYTON HOUSE - NIGHT,0.0,0.0,0.0,"Ed and Al are in a car outside the Dayton house, where Al relieves himself into a cup."
Lost-Highway_Unknown,73,EXT. STREETS - NIGHT,0.0,0.0,0.5,"Pete drives through the night and picks up Sheila, inviting her for a drive."
Lost-Highway_Unknown,74,EXT. STREETS - NIGHT,0.0,0.0,0.5,"Pete and Sheila share an intimate moment in the car, but Sheila questions Pete's feelings."
Lost-Highway_Unknown,75,INT. ARNIE'S GARAGE - LATE AFTERNOON,0.0,0.0,0.5,"Pete meets Alice at the garage, where she asks him to dinner, leading to a moment of hesitation."
Lost-Highway_Unknown,76,EXT. ARTHUR'S HIDEAWAY MOTEL - ACROSS THE STREET - NIGHT,0.0,0.0,0.0,"Ed and Al watch Pete and Alice at the motel, expressing envy."
Lost-Highway_Unknown,77,INT. ARTHUR'S HIDEAWAY MOTEL - A ROOM - NIGHT,0.0,0.0,0.5,Pete and Alice enter the room and share an intimate moment.
Lost-Highway_Unknown,78,INT. ARTHUR'S HIDEAWAY MOTEL - THE ROOM - NIGHT,0.0,0.0,0.5,Pete and Alice share a passionate moment on the bed.
Lost-Highway_Unknown,79,INT. ARTHUR'S HIDEAWAY MOTEL - THE ROOM - NIGHT,0.0,0.0,0.5,Alice expresses her desire for more intimacy with Pete.
Lost-Highway_Unknown,80,INT. PETE'S CAMARO - NIGHT,0.7,0.5,-0.2,"Pete and Alice are in the car, feeling threatened by a vehicle that seems to be following them."
Lost-Highway_Unknown,81,INT. DAYTON HOUSE - NIGHT,0.4,0.0,-0.1,"Pete receives a phone call from Alice, revealing her plans with Mr. Eddy, leaving him disappointed and concerned."
Lost-Highway_Unknown,82,EXT. VAN NUYS BOULEVARD - NIGHT,0.5,0.0,0.1,"Pete experiences confusion and pain while observing Sheila, leading to a moment of disconnection from reality."
Lost-Highway_Unknown,83,INT. ARTHUR'S HIDEAWAY MOTEL - THE ROOM - NIGHT,0.6,0.0,-0.3,"Pete and Sheila share an intense moment, but Pete's inner turmoil leaves Sheila confused and concerned."
Lost-Highway_Unknown,84,INT. DAYTON HOUSE - NIGHT,0.6,0.4,-0.2,"Pete returns home to find his parents waiting for him, revealing unsettling details about a mysterious night."
Lost-Highway_Unknown,85,INT. DAYTON HOUSE - NIGHT,0.5,0.3,-0.1,"Pete is on the phone, desperately seeking answers about the events of the previous night."
Lost-Highway_Unknown,86,INT. ARNIE'S GARAGE - DAY,0.7,0.5,-0.3,"Mr. Eddy confronts Pete with a threatening display of his gun, hinting at violent intentions."
Lost-Highway_Unknown,87,INT. DAYTON HOUSE - NIGHT,0.4,0.2,0.0,"Pete receives a mysterious phone call from Alice, asking him to meet at a motel, creating a sense of urgency."
Lost-Highway_Unknown,88,EXT. STARLIGHT MOTEL - NIGHT,0.2,0.0,0.5,"Pete arrives at the Starlight Motel and meets Alice, who has already secured a room."
Lost-Highway_Unknown,89,INT. STARLIGHT MOTEL - ROOM - NIGHT,0.5,0.1,0.2,"Pete and Alice discuss their dangerous situation, revealing their fears and desires."
Lost-Highway_Unknown,90,CUT TO: ALICE'S STORY,0.4,0.3,-0.1,"Alice recalls a tense moment waiting nervously in a building, feeling creeped out by the men around her."
Lost-Highway_Unknown,91,INT. STARLIGHT MOTEL - ROOM - NIGHT,0.6,0.2,0.1,"Alice and Pete share intimate moments while discussing their escape plan, revealing underlying tension."
Lost-Highway_Unknown,92,EXT. DAYTON HOUSE - NIGHT,0.8,0.7,-0.5,"Sheila confronts Pete about infidelity, leading to a violent and emotional altercation."
Lost-Highway_Unknown,93,EXT. DEEP DELL PLACE - NIGHT,0.4,0.2,0.1,"Pete approaches Andy's house, feeling the eerie atmosphere as he listens to distant sounds."
Lost-Highway_Unknown,96,INT. ANDY'S HOUSE - NIGHT,0.8,0.7,-0.5,"Pete sneaks into Andy's house and witnesses a disturbing scene involving Alice, leading to a violent confrontation with Andy."
Lost-Highway_Unknown,97,INT. ANDY'S HOUSE - UPSTAIRS - NIGHT,0.6,0.5,-0.3,"Pete experiences a disorienting moment in the upstairs hallway, encountering a woman resembling Alice in a compromising situation."
Lost-Highway_Unknown,98,INT. ANDY'S HOUSE - LIVING ROOM - NIGHT,0.7,0.4,-0.2,"Pete finds Alice in the living room, where she is preparing to leave with stolen goods, creating a tense atmosphere."
Lost-Highway_Unknown,99,EXT. ANDY'S HOUSE - DRIVEWAY - NIGHT,0.5,0.3,0.1,"Alice and Pete prepare to escape in Andy's car, with Alice taking charge and Pete feeling the weight of the situation."
Lost-Highway_Unknown,100,EXT. RESIDENTIAL STREET - NIGHT,0.0,0.0,0.0,"Alice and Pete arrive at a house at the edge of the desert, where Alice interacts with a Houseboy."
Lost-Highway_Unknown,101,INT. ANDY'S CAR - NIGHT,0.0,0.0,0.0,Alice urges Pete to drive to the desert where someone is waiting at a cabin.
Lost-Highway_Unknown,102,EXT. DESERT - NIGHT,0.0,0.0,0.5,"Alice and Pete arrive at a cabin in the desert, where they share an intimate moment under the headlights."
Lost-Highway_Unknown,103,CUT TO: EXT. LOST HIGHWAY HOTEL - NIGHT,0.0,0.0,0.0,"Fred drives along the lost highway and arrives at a hotel, preparing to enter."
